number,value,datetime_start,datetime_complete,duration,params_alpha,params_beta,state
57,0.7616666666666667,2025-05-22 07:33:20.066641,2025-05-22 07:33:56.990342,0 days 00:00:36.923701,0.35,1.0445724959228051e-06,COMPLETE
95,0.7606666666666667,2025-05-22 07:55:52.251505,2025-05-22 07:56:28.489041,0 days 00:00:36.237536,0.75,1.3749205125463062e-06,COMPLETE
67,0.7606666666666667,2025-05-22 07:39:22.422290,2025-05-22 07:40:02.522989,0 days 00:00:40.100699,0.30000000000000004,6.722137941530849e-06,COMPLETE
97,0.7606666666666667,2025-05-22 07:57:03.807774,2025-05-22 07:57:34.753035,0 days 00:00:30.945261,0.75,1.473610623128286e-06,COMPLETE
90,0.7606666666666667,2025-05-22 07:53:00.795725,2025-05-22 07:53:34.675045,0 days 00:00:33.879320,0.8,5.763008045075203e-05,COMPLETE
77,0.7600000000000001,2025-05-22 07:45:32.459651,2025-05-22 07:46:03.834685,0 days 00:00:31.375034,0.75,0.00013468353527209618,COMPLETE
89,0.7596666666666666,2025-05-22 07:52:29.214354,2025-05-22 07:53:00.755654,0 days 00:00:31.541300,0.7000000000000001,3.7371282692993985e-05,COMPLETE
40,0.759,2025-05-22 07:22:36.679826,2025-05-22 07:23:15.724178,0 days 00:00:39.044352,0.25,0.011026437594990576,COMPLETE
27,0.759,2025-05-22 07:14:42.332058,2025-05-22 07:15:22.353529,0 days 00:00:40.021471,0.4,1.0595701734024614e-05,COMPLETE
36,0.7583333333333334,2025-05-22 07:20:11.771596,2025-05-22 07:20:50.651565,0 days 00:00:38.879969,0.85,3.3110904943313737e-06,COMPLETE
72,0.7583333333333333,2025-05-22 07:42:35.957181,2025-05-22 07:43:09.765352,0 days 00:00:33.808171,0.6,3.69642055447723e-05,COMPLETE
13,0.7583333333333333,2025-05-22 07:06:03.912588,2025-05-22 07:06:43.057912,0 days 00:00:39.145324,0.35,1.4041187151212793e-06,COMPLETE
34,0.7583333333333333,2025-05-22 07:19:02.047643,2025-05-22 07:19:37.958450,0 days 00:00:35.910807,0.8,3.323778447713607e-05,COMPLETE
68,0.758,2025-05-22 07:40:02.563814,2025-05-22 07:40:41.345659,0 days 00:00:38.781845,0.30000000000000004,6.905714724292977e-06,COMPLETE
83,0.758,2025-05-22 07:48:47.529700,2025-05-22 07:49:25.274642,0 days 00:00:37.744942,0.4,2.6632514777641424e-05,COMPLETE
