number,value,datetime_start,datetime_complete,duration,params_alpha,params_beta,state
97,0.5533333333333333,2025-05-22 13:22:40.161201,2025-05-22 13:23:02.657858,0 days 00:00:22.496657,0.9,4.371654580896655e-05,COMPLETE
8,0.5486666666666667,2025-05-22 12:48:20.861331,2025-05-22 12:48:42.890197,0 days 00:00:22.028866,0.65,5.8463400219069825e-05,COMPLETE
91,0.5476666666666666,2025-05-22 13:20:27.457104,2025-05-22 13:20:49.491908,0 days 00:00:22.034804,0.9,0.0005981504687656472,COMPLETE
84,0.5456666666666667,2025-05-22 13:17:50.619906,2025-05-22 13:18:12.871354,0 days 00:00:22.251448,0.85,0.0016208150846705365,COMPLETE
43,0.545,2025-05-22 13:01:40.086582,2025-05-22 13:02:03.154223,0 days 00:00:23.067641,0.15000000000000002,0.017571011736822933,COMPLETE
28,0.545,2025-05-22 12:56:00.528585,2025-05-22 12:56:22.540986,0 days 00:00:22.012401,0.55,0.1552580200444524,COMPLETE
16,0.5443333333333333,2025-05-22 12:51:24.239571,2025-05-22 12:51:47.470791,0 days 00:00:23.231220,0.35,0.09522357813800811,COMPLETE
74,0.5436666666666666,2025-05-22 13:13:57.304498,2025-05-22 13:14:19.517369,0 days 00:00:22.212871,0.15000000000000002,4.106504405972107e-05,COMPLETE
24,0.543,2025-05-22 12:54:27.340721,2025-05-22 12:54:49.618687,0 days 00:00:22.277966,0.15000000000000002,0.0011808606382430146,COMPLETE
26,0.5426666666666667,2025-05-22 12:55:12.815115,2025-05-22 12:55:34.830593,0 days 00:00:22.015478,0.2,0.003134058900987207,COMPLETE
90,0.5423333333333334,2025-05-22 13:20:05.635354,2025-05-22 13:20:27.418503,0 days 00:00:21.783149,0.85,0.000642647028435466,COMPLETE
73,0.5423333333333334,2025-05-22 13:13:35.022149,2025-05-22 13:13:57.264770,0 days 00:00:22.242621,0.15000000000000002,9.493689442315047e-05,COMPLETE
87,0.5423333333333333,2025-05-22 13:18:56.744120,2025-05-22 13:19:19.661082,0 days 00:00:22.916962,0.1,0.00018959905895328785,COMPLETE
56,0.5416666666666666,2025-05-22 13:06:54.404131,2025-05-22 13:07:16.455321,0 days 00:00:22.051190,0.55,0.001952182728823868,COMPLETE
55,0.5413333333333333,2025-05-22 13:06:32.089461,2025-05-22 13:06:54.364352,0 days 00:00:22.274891,0.25,0.0003274367112354661,COMPLETE
80,0.541,2025-05-22 13:16:18.901834,2025-05-22 13:16:41.949632,0 days 00:00:23.047798,0.15000000000000002,0.00011671056814554256,COMPLETE
44,0.541,2025-05-22 13:02:03.193152,2025-05-22 13:02:26.218752,0 days 00:00:23.025600,0.15000000000000002,0.013697407064238548,COMPLETE
62,0.541,2025-05-22 13:09:07.869316,2025-05-22 13:09:30.824158,0 days 00:00:22.954842,0.6,0.001832690983298487,COMPLETE
57,0.541,2025-05-22 13:07:16.495476,2025-05-22 13:07:38.710530,0 days 00:00:22.215054,0.15000000000000002,0.00013208334860326565,COMPLETE
39,0.5406666666666667,2025-05-22 13:00:10.658544,2025-05-22 13:00:33.481597,0 days 00:00:22.823053,0.30000000000000004,1.135729623564013e-06,COMPLETE
81,0.5406666666666667,2025-05-22 13:16:41.990767,2025-05-22 13:17:03.912048,0 days 00:00:21.921281,0.6,1.130045707837922e-05,COMPLETE
79,0.5403333333333334,2025-05-22 13:15:49.589406,2025-05-22 13:16:18.861517,0 days 00:00:29.272111,0.1,5.670060848422684e-06,COMPLETE
40,0.5403333333333333,2025-05-22 13:00:33.522666,2025-05-22 13:00:55.385767,0 days 00:00:21.863101,0.6,4.184984827672276e-06,COMPLETE
46,0.5403333333333333,2025-05-22 13:02:55.252084,2025-05-22 13:03:17.326828,0 days 00:00:22.074744,0.30000000000000004,2.5894169539474853e-05,COMPLETE
94,0.54,2025-05-22 13:21:33.751392,2025-05-22 13:21:55.743098,0 days 00:00:21.991706,0.85,7.0042411099556e-05,COMPLETE
25,0.54,2025-05-22 12:54:49.657707,2025-05-22 12:55:12.777157,0 days 00:00:23.119450,0.1,0.000577116199042177,COMPLETE
78,0.54,2025-05-22 13:15:27.492405,2025-05-22 13:15:49.546549,0 days 00:00:22.054144,0.15000000000000002,3.288122041772905e-05,COMPLETE
18,0.5396666666666667,2025-05-22 12:52:10.012623,2025-05-22 12:52:32.472047,0 days 00:00:22.459424,0.4,0.0013079883543692442,COMPLETE
51,0.5396666666666667,2025-05-22 13:04:53.463644,2025-05-22 13:05:15.950607,0 days 00:00:22.486963,0.2,0.02078516850300643,COMPLETE
21,0.5396666666666666,2025-05-22 12:53:17.652426,2025-05-22 12:53:39.855539,0 days 00:00:22.203113,0.35,0.0012881087433512589,COMPLETE
27,0.5393333333333334,2025-05-22 12:55:34.871378,2025-05-22 12:56:00.486529,0 days 00:00:25.615151,0.15000000000000002,0.03675139146354807,COMPLETE
34,0.5393333333333334,2025-05-22 12:58:18.844869,2025-05-22 12:58:41.411247,0 days 00:00:22.566378,0.25,0.000436019584104807,COMPLETE
23,0.5393333333333333,2025-05-22 12:54:02.903104,2025-05-22 12:54:27.301747,0 days 00:00:24.398643,0.35,0.011210779910726975,COMPLETE
54,0.5393333333333333,2025-05-22 13:06:07.479670,2025-05-22 13:06:32.050827,0 days 00:00:24.571157,0.25,0.0008373862512376837,COMPLETE
20,0.539,2025-05-22 12:52:55.590000,2025-05-22 12:53:17.616678,0 days 00:00:22.026678,0.5,0.0001620702230354044,COMPLETE
5,0.539,2025-05-22 12:47:14.254870,2025-05-22 12:47:36.470639,0 days 00:00:22.215769,0.85,0.08880670401693644,COMPLETE
52,0.539,2025-05-22 13:05:15.990642,2025-05-22 13:05:41.588124,0 days 00:00:25.597482,0.15000000000000002,0.05653503395245777,COMPLETE
76,0.539,2025-05-22 13:14:42.522948,2025-05-22 13:15:05.261912,0 days 00:00:22.738964,0.1,1.8489989989875812e-05,COMPLETE
70,0.5386666666666667,2025-05-22 13:12:27.990932,2025-05-22 13:12:50.074814,0 days 00:00:22.083882,0.35,0.0034417800974900835,COMPLETE
42,0.5386666666666667,2025-05-22 13:01:17.490895,2025-05-22 13:01:40.046701,0 days 00:00:22.555806,0.2,0.0030448767801056977,COMPLETE
41,0.5386666666666667,2025-05-22 13:00:55.428105,2025-05-22 13:01:17.452256,0 days 00:00:22.024151,0.2,0.0022797219527859055,COMPLETE
58,0.5386666666666667,2025-05-22 13:07:38.750829,2025-05-22 13:08:01.175563,0 days 00:00:22.424734,0.2,0.0013970729854494047,COMPLETE
17,0.5383333333333334,2025-05-22 12:51:47.511171,2025-05-22 12:52:09.967283,0 days 00:00:22.456112,0.1,4.31332027666242e-05,COMPLETE
83,0.5383333333333333,2025-05-22 13:17:28.499265,2025-05-22 13:17:50.581689,0 days 00:00:22.082424,0.15000000000000002,2.35688507648553e-05,COMPLETE
98,0.5376666666666666,2025-05-22 13:23:02.699992,2025-05-22 13:23:24.623165,0 days 00:00:21.923173,0.9,4.540956445866451e-05,COMPLETE
2,0.5376666666666666,2025-05-22 12:46:07.020864,2025-05-22 12:46:29.769566,0 days 00:00:22.748702,0.2,1.3965870881834711e-05,COMPLETE
47,0.5376666666666666,2025-05-22 13:03:17.369987,2025-05-22 13:03:39.380567,0 days 00:00:22.010580,0.65,0.028813665530343684,COMPLETE
77,0.5373333333333333,2025-05-22 13:15:05.303372,2025-05-22 13:15:27.449828,0 days 00:00:22.146456,0.2,7.815893061666601e-05,COMPLETE
75,0.537,2025-05-22 13:14:19.557039,2025-05-22 13:14:42.484983,0 days 00:00:22.927944,0.15000000000000002,8.143929610357646e-05,COMPLETE
32,0.5366666666666667,2025-05-22 12:57:31.788751,2025-05-22 12:57:56.771014,0 days 00:00:24.982263,0.25,0.029861828936751898,COMPLETE
72,0.5366666666666667,2025-05-22 13:13:12.897030,2025-05-22 13:13:34.982641,0 days 00:00:22.085611,0.25,0.0011505528299240858,COMPLETE
30,0.5366666666666667,2025-05-22 12:56:44.542209,2025-05-22 12:57:06.466119,0 days 00:00:21.923910,0.55,0.22058829483434692,COMPLETE
19,0.5366666666666667,2025-05-22 12:52:32.513198,2025-05-22 12:52:55.548050,0 days 00:00:23.034852,0.30000000000000004,0.2086026115684602,COMPLETE
95,0.5363333333333334,2025-05-22 13:21:55.781576,2025-05-22 13:22:17.939431,0 days 00:00:22.157855,0.45000000000000007,0.0038326110886457644,COMPLETE
10,0.5363333333333333,2025-05-22 12:49:05.240775,2025-05-22 12:49:27.294764,0 days 00:00:22.053989,0.55,0.00731323998686724,COMPLETE
3,0.5363333333333333,2025-05-22 12:46:29.807747,2025-05-22 12:46:52.070543,0 days 00:00:22.262796,0.45000000000000007,7.083252405158287e-06,COMPLETE
71,0.536,2025-05-22 13:12:50.116412,2025-05-22 13:13:12.856591,0 days 00:00:22.740179,0.2,0.0002904221761694682,COMPLETE
37,0.536,2025-05-22 12:59:25.475325,2025-05-22 12:59:47.803677,0 days 00:00:22.328352,0.55,1.0225797110959522e-05,COMPLETE
59,0.5356666666666667,2025-05-22 13:08:01.215936,2025-05-22 13:08:23.464840,0 days 00:00:22.248904,0.30000000000000004,0.04787076456945438,COMPLETE
29,0.5356666666666667,2025-05-22 12:56:22.578401,2025-05-22 12:56:44.504510,0 days 00:00:21.926109,0.6,0.22173813124850267,COMPLETE
64,0.5356666666666666,2025-05-22 13:09:54.462349,2025-05-22 13:10:16.668155,0 days 00:00:22.205806,0.65,0.005067183300555776,COMPLETE
48,0.5353333333333334,2025-05-22 13:03:39.422015,2025-05-22 13:04:03.408690,0 days 00:00:23.986675,0.4,0.007594795458202933,COMPLETE
36,0.5353333333333334,2025-05-22 12:59:03.633203,2025-05-22 12:59:25.436171,0 days 00:00:21.802968,0.45000000000000007,5.91282714906226e-05,COMPLETE
53,0.5353333333333333,2025-05-22 13:05:41.628010,2025-05-22 13:06:07.437936,0 days 00:00:25.809926,0.1,0.004595393790488651,COMPLETE
88,0.5353333333333333,2025-05-22 13:19:19.699359,2025-05-22 13:19:41.982463,0 days 00:00:22.283104,0.85,0.0004076794416186301,COMPLETE
63,0.5353333333333333,2025-05-22 13:09:30.853527,2025-05-22 13:09:53.768299,0 days 00:00:22.914772,0.55,0.0008050677659870809,COMPLETE
15,0.5353333333333333,2025-05-22 12:51:02.092582,2025-05-22 12:51:24.199726,0 days 00:00:22.107144,0.7000000000000001,0.00311987641852435,COMPLETE
22,0.5346666666666667,2025-05-22 12:53:39.895147,2025-05-22 12:54:02.864521,0 days 00:00:22.969374,0.45000000000000007,5.27558976799496e-05,COMPLETE
35,0.5346666666666667,2025-05-22 12:58:41.450883,2025-05-22 12:59:03.594564,0 days 00:00:22.143681,0.65,0.11143686085440202,COMPLETE
99,0.5343333333333333,2025-05-22 13:23:24.663867,2025-05-22 13:23:46.472221,0 days 00:00:21.808354,0.9,2.4019453348023415e-06,COMPLETE
31,0.5336666666666666,2025-05-22 12:57:06.507753,2025-05-22 12:57:31.749310,0 days 00:00:25.241557,0.5,0.07293934562334718,COMPLETE
66,0.5333333333333333,2025-05-22 13:10:52.528547,2025-05-22 13:11:18.845438,0 days 00:00:26.316891,0.45000000000000007,0.01955007458947855,COMPLETE
38,0.533,2025-05-22 12:59:47.841751,2025-05-22 13:00:10.618466,0 days 00:00:22.776715,0.15000000000000002,0.4154923625744029,COMPLETE
49,0.5326666666666667,2025-05-22 13:04:03.450808,2025-05-22 13:04:31.025101,0 days 00:00:27.574293,0.35,0.13486377466892438,COMPLETE
45,0.5326666666666666,2025-05-22 13:02:26.257577,2025-05-22 13:02:55.212112,0 days 00:00:28.954535,0.1,0.07784372823400855,COMPLETE
9,0.532,2025-05-22 12:48:42.928629,2025-05-22 12:49:05.200122,0 days 00:00:22.271493,0.8,0.0002558742771796977,COMPLETE
0,0.5316666666666667,2025-05-22 12:45:21.848165,2025-05-22 12:45:44.881847,0 days 00:00:23.033682,0.85,0.0007571387382118884,COMPLETE
89,0.5306666666666667,2025-05-22 13:19:42.021639,2025-05-22 13:20:05.592385,0 days 00:00:23.570746,0.9,0.028879715106434126,COMPLETE
1,0.5303333333333334,2025-05-22 12:45:44.923660,2025-05-22 12:46:06.980577,0 days 00:00:22.056917,0.25,0.04770511735032238,COMPLETE
92,0.5303333333333334,2025-05-22 13:20:49.530817,2025-05-22 13:21:11.793802,0 days 00:00:22.262985,0.85,0.0017169587815882102,COMPLETE
6,0.5303333333333334,2025-05-22 12:47:36.512182,2025-05-22 12:47:58.539120,0 days 00:00:22.026938,0.8,1.7125209609618114e-05,COMPLETE
96,0.53,2025-05-22 13:22:17.983097,2025-05-22 13:22:40.120048,0 days 00:00:22.136951,0.8,0.001034251924127678,COMPLETE
14,0.5296666666666666,2025-05-22 12:50:38.213840,2025-05-22 12:51:02.054251,0 days 00:00:23.840411,0.9,0.5581082965699464,COMPLETE
33,0.5296666666666666,2025-05-22 12:57:56.811748,2025-05-22 12:58:18.804042,0 days 00:00:21.992294,0.7000000000000001,0.005696025453868996,COMPLETE
61,0.529,2025-05-22 13:08:45.500873,2025-05-22 13:09:07.835838,0 days 00:00:22.334965,0.55,0.002417606727356313,COMPLETE
4,0.5286666666666667,2025-05-22 12:46:52.108572,2025-05-22 12:47:14.213370,0 days 00:00:22.104798,0.8,1.687036749417342e-06,COMPLETE
60,0.5286666666666667,2025-05-22 13:08:23.505841,2025-05-22 13:08:45.461193,0 days 00:00:21.955352,0.5,0.00897642613360213,COMPLETE
11,0.5286666666666667,2025-05-22 12:49:27.334454,2025-05-22 12:49:49.544741,0 days 00:00:22.210287,0.65,0.9078777253711363,COMPLETE
85,0.528,2025-05-22 13:18:12.909541,2025-05-22 13:18:34.842278,0 days 00:00:21.932737,0.8,4.21469733864292e-05,COMPLETE
50,0.528,2025-05-22 13:04:31.065259,2025-05-22 13:04:53.423844,0 days 00:00:22.358585,0.75,0.4515793698189375,COMPLETE
86,0.5276666666666667,2025-05-22 13:18:34.882337,2025-05-22 13:18:56.705102,0 days 00:00:21.822765,0.75,0.2933420551917845,COMPLETE
12,0.5276666666666666,2025-05-22 12:49:49.582818,2025-05-22 12:50:13.036572,0 days 00:00:23.453754,0.4,0.00014154152889359295,COMPLETE
