number,value,datetime_start,datetime_complete,duration,params_alpha,params_beta,state
19,0.5516666666666667,2025-05-22 10:26:10.530672,2025-05-22 10:26:47.259595,0 days 00:00:36.728923,0.9,5.16750358783795e-06,COMPLETE
73,0.5486666666666667,2025-05-22 11:02:20.223769,2025-05-22 11:02:59.893351,0 days 00:00:39.669582,0.9,0.09884050136990895,COMPLETE
16,0.5486666666666666,2025-05-22 10:24:09.992571,2025-05-22 10:24:47.733974,0 days 00:00:37.741403,0.8,1.0904162515915612e-06,COMPLETE
49,0.5483333333333333,2025-05-22 10:46:19.735787,2025-05-22 10:46:55.259660,0 days 00:00:35.523873,0.7000000000000001,0.09241576937723162,COMPLETE
98,0.5476666666666666,2025-05-22 11:18:23.528758,2025-05-22 11:19:01.393223,0 days 00:00:37.864465,0.9,0.10570907897749361,COMPLETE
79,0.5466666666666667,2025-05-22 11:06:14.220215,2025-05-22 11:06:52.425186,0 days 00:00:38.204971,0.85,0.0008942431585676126,COMPLETE
32,0.5463333333333334,2025-05-22 10:34:54.762358,2025-05-22 10:35:34.656306,0 days 00:00:39.893948,0.85,3.150144401761265e-06,COMPLETE
88,0.5456666666666666,2025-05-22 11:12:03.019657,2025-05-22 11:12:40.530476,0 days 00:00:37.510819,0.9,0.2159779141113423,COMPLETE
94,0.5453333333333333,2025-05-22 11:15:50.091647,2025-05-22 11:16:28.314469,0 days 00:00:38.222822,0.9,0.08098019578875502,COMPLETE
69,0.545,2025-05-22 10:59:34.827446,2025-05-22 11:00:15.531422,0 days 00:00:40.703976,0.85,0.0007535356107987376,COMPLETE
25,0.5443333333333333,2025-05-22 10:30:06.504188,2025-05-22 10:30:46.202555,0 days 00:00:39.698367,0.9,2.261757869775578e-06,COMPLETE
14,0.5443333333333333,2025-05-22 10:22:51.609108,2025-05-22 10:23:27.687066,0 days 00:00:36.077958,0.9,1.4667631976866247e-06,COMPLETE
61,0.544,2025-05-22 10:54:17.081993,2025-05-22 10:54:57.029408,0 days 00:00:39.947415,0.75,2.9834257686732425e-06,COMPLETE
23,0.544,2025-05-22 10:28:47.306133,2025-05-22 10:29:23.437202,0 days 00:00:36.131069,0.8,3.407725047425186e-06,COMPLETE
64,0.543,2025-05-22 10:56:14.745757,2025-05-22 10:56:54.584416,0 days 00:00:39.838659,0.8,1.7265845136436705e-06,COMPLETE
86,0.5426666666666667,2025-05-22 11:10:43.253358,2025-05-22 11:11:23.994607,0 days 00:00:40.741249,0.9,0.09350793254139783,COMPLETE
20,0.5423333333333334,2025-05-22 10:26:47.298345,2025-05-22 10:27:26.930878,0 days 00:00:39.632533,0.8,8.636999693100202e-06,COMPLETE
81,0.542,2025-05-22 11:07:32.096859,2025-05-22 11:08:09.272428,0 days 00:00:37.175569,0.9,0.0024563052148210127,COMPLETE
96,0.542,2025-05-22 11:17:09.273604,2025-05-22 11:17:45.556540,0 days 00:00:36.282936,0.85,0.8310948133541404,COMPLETE
21,0.5416666666666666,2025-05-22 10:27:27.034424,2025-05-22 10:28:07.128549,0 days 00:00:40.094125,0.9,3.992727909499246e-06,COMPLETE
53,0.5406666666666667,2025-05-22 10:48:51.380303,2025-05-22 10:49:32.065218,0 days 00:00:40.684915,0.9,0.03441718040218137,COMPLETE
22,0.5403333333333334,2025-05-22 10:28:07.168554,2025-05-22 10:28:47.266110,0 days 00:00:40.097556,0.9,2.4762454944081445e-05,COMPLETE
47,0.5403333333333333,2025-05-22 10:45:03.317546,2025-05-22 10:45:40.298268,0 days 00:00:36.980722,0.85,1.7126246658195312e-06,COMPLETE
62,0.54,2025-05-22 10:54:57.068034,2025-05-22 10:55:34.414621,0 days 00:00:37.346587,0.8,9.58123542535235e-06,COMPLETE
63,0.54,2025-05-22 10:55:34.452797,2025-05-22 10:56:14.707727,0 days 00:00:40.254930,0.85,4.013634818470267e-06,COMPLETE
97,0.54,2025-05-22 11:17:45.594823,2025-05-22 11:18:23.490123,0 days 00:00:37.895300,0.8,0.37908499650586425,COMPLETE
90,0.539,2025-05-22 11:13:20.115794,2025-05-22 11:13:55.786805,0 days 00:00:35.671011,0.35,0.5963094472081699,COMPLETE
44,0.539,2025-05-22 10:42:59.732314,2025-05-22 10:43:38.855131,0 days 00:00:39.122817,0.85,8.72313371350112e-06,COMPLETE
43,0.5386666666666667,2025-05-22 10:42:19.389446,2025-05-22 10:42:59.694086,0 days 00:00:40.304640,0.9,2.376930583747599e-06,COMPLETE
92,0.5386666666666667,2025-05-22 11:14:35.430379,2025-05-22 11:15:12.069706,0 days 00:00:36.639327,0.9,2.0372154029127084e-06,COMPLETE
68,0.5386666666666667,2025-05-22 10:58:49.566422,2025-05-22 10:59:34.787641,0 days 00:00:45.221219,0.9,1.4745275864861469e-06,COMPLETE
85,0.5386666666666667,2025-05-22 11:10:06.619298,2025-05-22 11:10:43.214381,0 days 00:00:36.595083,0.85,0.00011608436763798617,COMPLETE
35,0.5386666666666667,2025-05-22 10:36:57.906704,2025-05-22 10:37:37.051536,0 days 00:00:39.144832,0.85,5.9047489361433e-05,COMPLETE
1,0.5383333333333334,2025-05-22 10:14:19.975771,2025-05-22 10:14:56.957005,0 days 00:00:36.981234,0.85,0.23611920174940676,COMPLETE
74,0.5383333333333332,2025-05-22 11:02:59.931312,2025-05-22 11:03:38.212692,0 days 00:00:38.281380,0.9,0.13944488201030436,COMPLETE
24,0.5376666666666666,2025-05-22 10:29:23.476027,2025-05-22 10:30:06.464573,0 days 00:00:42.988546,0.75,2.012406085597572e-05,COMPLETE
57,0.5376666666666666,2025-05-22 10:51:37.860805,2025-05-22 10:52:17.909632,0 days 00:00:40.048827,0.8,0.00289827222900431,COMPLETE
91,0.5373333333333333,2025-05-22 11:13:55.825105,2025-05-22 11:14:35.391516,0 days 00:00:39.566411,0.85,0.27989537842086876,COMPLETE
65,0.537,2025-05-22 10:56:54.625083,2025-05-22 10:57:30.344888,0 days 00:00:35.719805,0.75,1.132659412840868e-05,COMPLETE
39,0.5366666666666667,2025-05-22 10:39:40.628053,2025-05-22 10:40:17.306081,0 days 00:00:36.678028,0.8,2.397472043494681e-06,COMPLETE
12,0.5366666666666667,2025-05-22 10:21:27.217742,2025-05-22 10:22:06.117906,0 days 00:00:38.900164,0.65,0.026730400287919034,COMPLETE
51,0.5363333333333333,2025-05-22 10:47:33.702831,2025-05-22 10:48:13.155823,0 days 00:00:39.452992,0.45000000000000007,0.136471382630085,COMPLETE
76,0.5363333333333333,2025-05-22 11:04:18.202238,2025-05-22 11:04:56.408730,0 days 00:00:38.206492,0.9,0.5060508073209372,COMPLETE
28,0.536,2025-05-22 10:32:07.137156,2025-05-22 10:32:46.928955,0 days 00:00:39.791799,0.85,0.00015974975162843822,COMPLETE
17,0.5353333333333334,2025-05-22 10:24:47.774794,2025-05-22 10:25:27.347555,0 days 00:00:39.572761,0.75,1.0072789017337417e-06,COMPLETE
93,0.535,2025-05-22 11:15:12.112959,2025-05-22 11:15:50.053858,0 days 00:00:37.940899,0.85,0.03850634158744579,COMPLETE
72,0.5343333333333334,2025-05-22 11:01:37.641828,2025-05-22 11:02:20.181140,0 days 00:00:42.539312,0.85,0.012510082756885088,COMPLETE
52,0.5343333333333334,2025-05-22 10:48:13.196226,2025-05-22 10:48:51.339864,0 days 00:00:38.143638,0.8,0.43131129193219686,COMPLETE
60,0.5343333333333334,2025-05-22 10:53:40.740380,2025-05-22 10:54:17.043027,0 days 00:00:36.302647,0.9,1.3230452697493257e-06,COMPLETE
45,0.5339999999999999,2025-05-22 10:43:38.895091,2025-05-22 10:44:17.825571,0 days 00:00:38.930480,0.75,4.35767958034771e-06,COMPLETE
66,0.533,2025-05-22 10:57:30.383412,2025-05-22 10:58:09.080277,0 days 00:00:38.696865,0.9,5.685859166342202e-06,COMPLETE
48,0.533,2025-05-22 10:45:40.338951,2025-05-22 10:46:19.695739,0 days 00:00:39.356788,0.9,1.4692468923041245e-05,COMPLETE
0,0.533,2025-05-22 10:13:43.141117,2025-05-22 10:14:19.935482,0 days 00:00:36.794365,0.7000000000000001,0.829725599731888,COMPLETE
31,0.533,2025-05-22 10:34:10.094428,2025-05-22 10:34:54.723710,0 days 00:00:44.629282,0.9,1.0434694772827976e-06,COMPLETE
15,0.533,2025-05-22 10:23:27.725463,2025-05-22 10:24:09.954086,0 days 00:00:42.228623,0.9,1.4983546078643043e-06,COMPLETE
50,0.5326666666666667,2025-05-22 10:46:55.300191,2025-05-22 10:47:33.663458,0 days 00:00:38.363267,0.65,0.0013947729047944473,COMPLETE
87,0.5326666666666667,2025-05-22 11:11:24.031734,2025-05-22 11:12:02.981389,0 days 00:00:38.949655,0.75,1.1340726759628778e-06,COMPLETE
84,0.5326666666666667,2025-05-22 11:09:30.467590,2025-05-22 11:10:06.577872,0 days 00:00:36.110282,0.8,0.0003794210724091422,COMPLETE
77,0.5313333333333333,2025-05-22 11:04:56.448722,2025-05-22 11:05:34.629773,0 days 00:00:38.181051,0.85,0.2516997648425452,COMPLETE
29,0.5313333333333333,2025-05-22 10:32:46.968944,2025-05-22 10:33:28.418688,0 days 00:00:41.449744,0.65,0.005081699042712182,COMPLETE
