number,value,datetime_start,datetime_complete,duration,params_alpha,params_beta,state
75,0.7123333333333334,2025-05-22 11:52:22.475092,2025-05-22 11:52:47.320450,0 days 00:00:24.845358,0.65,0.31101249337106146,COMPLETE
73,0.709,2025-05-22 11:51:30.269063,2025-05-22 11:51:55.044974,0 days 00:00:24.775911,0.6,0.2819593088098212,COMPLETE
55,0.707,2025-05-22 11:43:41.132186,2025-05-22 11:44:05.984555,0 days 00:00:24.852369,0.7000000000000001,0.31865091176180804,COMPLETE
92,0.7063333333333333,2025-05-22 11:59:52.466758,2025-05-22 12:00:17.273240,0 days 00:00:24.806482,0.55,0.3712147789610076,COMPLETE
97,0.7046666666666667,2025-05-22 12:02:00.057061,2025-05-22 12:02:28.054121,0 days 00:00:27.997060,0.75,0.5091872235223356,COMPLETE
99,0.7046666666666667,2025-05-22 12:02:53.705876,2025-05-22 12:03:18.289236,0 days 00:00:24.583360,0.75,0.5413845327881751,COMPLETE
52,0.7046666666666667,2025-05-22 11:42:23.070064,2025-05-22 11:42:50.887850,0 days 00:00:27.817786,0.7000000000000001,0.5934114316879076,COMPLETE
72,0.7046666666666667,2025-05-22 11:51:04.984701,2025-05-22 11:51:30.222990,0 days 00:00:25.238289,0.6,0.36421932511739874,COMPLETE
22,0.7046666666666667,2025-05-22 11:29:28.850711,2025-05-22 11:29:53.441983,0 days 00:00:24.591272,0.75,0.4705434359201743,COMPLETE
54,0.7043333333333331,2025-05-22 11:43:16.396111,2025-05-22 11:43:41.090789,0 days 00:00:24.694678,0.7000000000000001,0.3138522758414451,COMPLETE
78,0.7039999999999998,2025-05-22 11:53:39.923677,2025-05-22 11:54:04.795510,0 days 00:00:24.871833,0.55,0.2354004384381512,COMPLETE
81,0.7023333333333334,2025-05-22 11:54:57.005048,2025-05-22 11:55:21.672212,0 days 00:00:24.667164,0.6,0.2339562906194381,COMPLETE
86,0.7023333333333334,2025-05-22 11:57:07.089256,2025-05-22 11:57:35.142401,0 days 00:00:28.053145,0.55,0.4058044767070572,COMPLETE
32,0.7016666666666667,2025-05-22 11:33:49.104789,2025-05-22 11:34:15.012883,0 days 00:00:25.908094,0.5,0.4587323891988911,COMPLETE
57,0.7013333333333334,2025-05-22 11:44:30.905177,2025-05-22 11:44:55.574087,0 days 00:00:24.668910,0.7000000000000001,0.2978096074001076,COMPLETE
8,0.701,2025-05-22 11:23:14.894718,2025-05-22 11:23:41.211848,0 days 00:00:26.317130,0.4,0.9008136483295861,COMPLETE
91,0.7006666666666667,2025-05-22 11:59:25.265739,2025-05-22 11:59:52.427528,0 days 00:00:27.161789,0.55,0.4661120934185643,COMPLETE
83,0.7000000000000001,2025-05-22 11:55:46.561021,2025-05-22 11:56:13.636851,0 days 00:00:27.075830,0.55,0.6891381913924917,COMPLETE
71,0.6999999999999998,2025-05-22 11:50:39.879094,2025-05-22 11:51:04.881854,0 days 00:00:25.002760,0.7000000000000001,0.16693233284654072,COMPLETE
68,0.6999999999999998,2025-05-22 11:49:24.648979,2025-05-22 11:49:49.485307,0 days 00:00:24.836328,0.7000000000000001,0.17926288429911225,COMPLETE
41,0.6996666666666665,2025-05-22 11:37:44.553874,2025-05-22 11:38:09.333176,0 days 00:00:24.779302,0.2,0.5644448669596258,COMPLETE
43,0.6993333333333333,2025-05-22 11:38:34.197756,2025-05-22 11:38:58.956082,0 days 00:00:24.758326,0.2,0.5471527155377502,COMPLETE
61,0.699,2025-05-22 11:46:16.772270,2025-05-22 11:46:42.662832,0 days 00:00:25.890562,0.8,0.32934373553452206,COMPLETE
90,0.6989999999999998,2025-05-22 11:59:00.542692,2025-05-22 11:59:25.237470,0 days 00:00:24.694778,0.7000000000000001,0.25096612605284857,COMPLETE
27,0.6983333333333333,2025-05-22 11:31:37.975596,2025-05-22 11:32:03.718471,0 days 00:00:25.742875,0.45000000000000007,0.4660274873644964,COMPLETE
69,0.698,2025-05-22 11:49:49.526320,2025-05-22 11:50:14.403276,0 days 00:00:24.876956,0.85,0.7358121536924261,COMPLETE
76,0.698,2025-05-22 11:52:47.361261,2025-05-22 11:53:13.695053,0 days 00:00:26.333792,0.65,0.38104445413823274,COMPLETE
10,0.6976666666666667,2025-05-22 11:24:06.905693,2025-05-22 11:24:34.806901,0 days 00:00:27.901208,0.15000000000000002,0.6072920604400018,COMPLETE
96,0.6973333333333332,2025-05-22 12:01:32.152487,2025-05-22 12:02:00.014577,0 days 00:00:27.862090,0.65,0.25786960133380615,COMPLETE
25,0.697,2025-05-22 11:30:46.174709,2025-05-22 11:31:10.901496,0 days 00:00:24.726787,0.8,0.2609170196466458,COMPLETE
14,0.6966666666666667,2025-05-22 11:25:52.013813,2025-05-22 11:26:19.745947,0 days 00:00:27.732134,0.7000000000000001,0.18452690577994366,COMPLETE
59,0.6966666666666667,2025-05-22 11:45:22.223829,2025-05-22 11:45:51.801283,0 days 00:00:29.577454,0.75,0.30543815461362794,COMPLETE
36,0.6956666666666665,2025-05-22 11:35:33.089574,2025-05-22 11:36:00.711533,0 days 00:00:27.621959,0.6,0.4311961088965696,COMPLETE
67,0.6956666666666665,2025-05-22 11:48:58.014828,2025-05-22 11:49:24.609728,0 days 00:00:26.594900,0.55,0.3409435372747883,COMPLETE
95,0.6953333333333332,2025-05-22 12:01:07.304686,2025-05-22 12:01:32.114253,0 days 00:00:24.809567,0.6,0.17949241680960343,COMPLETE
23,0.6953333333333332,2025-05-22 11:29:53.480562,2025-05-22 11:30:18.130459,0 days 00:00:24.649897,0.55,0.98813949592811,COMPLETE
94,0.6953333333333332,2025-05-22 12:00:42.618676,2025-05-22 12:01:07.263313,0 days 00:00:24.644637,0.5,0.3679526750200114,COMPLETE
98,0.6953333333333332,2025-05-22 12:02:28.094693,2025-05-22 12:02:53.664686,0 days 00:00:25.569993,0.8,0.9654624986754214,COMPLETE
53,0.695,2025-05-22 11:42:50.927115,2025-05-22 11:43:16.361459,0 days 00:00:25.434344,0.75,0.6956043483076625,COMPLETE
31,0.695,2025-05-22 11:33:23.265644,2025-05-22 11:33:49.063141,0 days 00:00:25.797497,0.30000000000000004,0.5181204314772685,COMPLETE
88,0.695,2025-05-22 11:58:03.126174,2025-05-22 11:58:32.082252,0 days 00:00:28.956078,0.75,0.6464696123883955,COMPLETE
62,0.6943333333333334,2025-05-22 11:46:42.703218,2025-05-22 11:47:10.200806,0 days 00:00:27.497588,0.65,0.9516118938735458,COMPLETE
82,0.694,2025-05-22 11:55:21.711420,2025-05-22 11:55:46.520682,0 days 00:00:24.809262,0.6,0.21744314678632107,COMPLETE
