number,value,datetime_start,datetime_complete,duration,params_alpha,params_beta,state
97,0.7766666666666667,2025-05-22 14:53:18.916311,2025-05-22 14:54:15.410814,0 days 00:00:56.494503,0.8,0.0001315229003132984,COMPLETE
50,0.7763333333333334,2025-05-22 14:09:42.707806,2025-05-22 14:10:41.771797,0 days 00:00:59.063991,0.8,0.00735647160177341,COMPLETE
42,0.7760000000000001,2025-05-22 14:02:28.460747,2025-05-22 14:03:22.035635,0 days 00:00:53.574888,0.5,0.028347034154869746,COMPLETE
92,0.7760000000000001,2025-05-22 14:48:37.238004,2025-05-22 14:49:32.779437,0 days 00:00:55.541433,0.85,0.0013408178319144373,COMPLETE
99,0.7760000000000001,2025-05-22 14:55:10.610943,2025-05-22 14:56:02.830848,0 days 00:00:52.219905,0.45000000000000007,0.05410672699121266,COMPLETE
6,0.7743333333333333,2025-05-22 13:29:18.742283,2025-05-22 13:30:13.628218,0 days 00:00:54.885935,0.6,0.005024980560559995,COMPLETE
74,0.7733333333333334,2025-05-22 14:32:04.876829,2025-05-22 14:32:58.677294,0 days 00:00:53.800465,0.35,0.015189221491391184,COMPLETE
48,0.7733333333333334,2025-05-22 14:07:48.863233,2025-05-22 14:08:45.475890,0 days 00:00:56.612657,0.75,0.00040614980821593126,COMPLETE
41,0.7726666666666667,2025-05-22 14:01:28.177971,2025-05-22 14:02:28.416383,0 days 00:01:00.238412,0.8,0.06942688664361076,COMPLETE
14,0.7713333333333333,2025-05-22 13:36:37.567323,2025-05-22 13:37:31.191193,0 days 00:00:53.623870,0.15000000000000002,0.018099703943479487,COMPLETE
87,0.7713333333333333,2025-05-22 14:44:01.374466,2025-05-22 14:44:55.487515,0 days 00:00:54.113049,0.75,0.0016886696544440491,COMPLETE
55,0.7713333333333333,2025-05-22 14:14:25.602404,2025-05-22 14:15:24.840659,0 days 00:00:59.238255,0.8,0.02961583730090564,COMPLETE
53,0.7703333333333333,2025-05-22 14:12:33.253459,2025-05-22 14:13:29.261541,0 days 00:00:56.008082,0.55,0.09490886963057835,COMPLETE
8,0.7696666666666667,2025-05-22 13:31:13.965783,2025-05-22 13:32:13.065598,0 days 00:00:59.099815,0.75,1.6811498291672696e-05,COMPLETE
37,0.7693333333333333,2025-05-22 13:57:47.799166,2025-05-22 13:58:40.965153,0 days 00:00:53.165987,0.7000000000000001,0.005766002529793841,COMPLETE
80,0.7683333333333334,2025-05-22 14:37:29.202211,2025-05-22 14:38:28.624314,0 days 00:00:59.422103,0.85,0.07984188968057136,COMPLETE
47,0.7663333333333333,2025-05-22 14:06:56.062548,2025-05-22 14:07:48.824369,0 days 00:00:52.761821,0.7000000000000001,5.7502104178515965e-05,COMPLETE
89,0.7656666666666666,2025-05-22 14:45:53.872921,2025-05-22 14:46:47.828645,0 days 00:00:53.955724,0.30000000000000004,0.02233082298396368,COMPLETE
63,0.7643333333333334,2025-05-22 14:22:00.153646,2025-05-22 14:22:54.928320,0 days 00:00:54.774674,0.75,0.0007156390821059384,COMPLETE
83,0.7636666666666668,2025-05-22 14:40:21.509856,2025-05-22 14:41:16.381283,0 days 00:00:54.871427,0.75,0.007867586102706046,COMPLETE
73,0.7633333333333333,2025-05-22 14:31:09.030262,2025-05-22 14:32:04.835583,0 days 00:00:55.805321,0.15000000000000002,0.025350505923018813,COMPLETE
72,0.7626666666666667,2025-05-22 14:30:13.114919,2025-05-22 14:31:08.992071,0 days 00:00:55.877152,0.45000000000000007,0.04766503054842676,COMPLETE
57,0.7596666666666666,2025-05-22 14:16:24.052750,2025-05-22 14:17:18.094914,0 days 00:00:54.042164,0.75,0.0015462915637724322,COMPLETE
2,0.7586666666666666,2025-05-22 13:25:37.988176,2025-05-22 13:26:33.749561,0 days 00:00:55.761385,0.65,0.0012442839629133162,COMPLETE
76,0.758,2025-05-22 14:33:57.561823,2025-05-22 14:34:52.491915,0 days 00:00:54.930092,0.9,6.436639834067357e-06,COMPLETE
64,0.7496666666666667,2025-05-22 14:22:54.966981,2025-05-22 14:23:50.618716,0 days 00:00:55.651735,0.85,0.5452979883873369,COMPLETE
59,0.7453333333333333,2025-05-22 14:18:19.856861,2025-05-22 14:19:15.127588,0 days 00:00:55.270727,0.9,0.03960114725193869,COMPLETE
