number,value,datetime_start,datetime_complete,duration,params_alpha,params_beta,state
63,0.953921568627451,2025-05-23 04:05:31.680272,2025-05-23 04:06:56.832386,0 days 00:01:25.152114,0.55,0.16038997170190852,COMPLETE
18,0.9529411764705882,2025-05-23 03:02:21.012568,2025-05-23 03:04:05.696786,0 days 00:01:44.684218,0.5,0.15818321294574272,COMPLETE
86,0.9526143790849673,2025-05-23 04:37:18.040155,2025-05-23 04:38:45.775276,0 days 00:01:27.735121,0.30000000000000004,0.15745432321805358,COMPLETE
13,0.9516339869281045,2025-05-23 02:54:42.244826,2025-05-23 02:56:32.357710,0 days 00:01:50.112884,0.9,0.008658138000647938,COMPLETE
12,0.9513071895424836,2025-05-23 02:53:06.940036,2025-05-23 02:54:42.196871,0 days 00:01:35.256835,0.1,0.8771463993358409,COMPLETE
98,0.9513071895424836,2025-05-23 04:53:25.279359,2025-05-23 04:54:54.765074,0 days 00:01:29.485715,0.6,0.8110211553857428,COMPLETE
47,0.9509803921568627,2025-05-23 03:45:40.860675,2025-05-23 03:46:59.532870,0 days 00:01:18.672195,0.30000000000000004,0.3758146652961094,COMPLETE
65,0.9506535947712418,2025-05-23 04:08:23.972184,2025-05-23 04:09:43.301769,0 days 00:01:19.329585,0.55,0.15272774726108715,COMPLETE
85,0.9506535947712418,2025-05-23 04:35:49.409600,2025-05-23 04:37:18.000626,0 days 00:01:28.591026,0.30000000000000004,0.4561631889204505,COMPLETE
82,0.9503267973856209,2025-05-23 04:31:43.005351,2025-05-23 04:33:04.632195,0 days 00:01:21.626844,0.35,0.39271503688413234,COMPLETE
9,0.9503267973856209,2025-05-23 02:49:02.803717,2025-05-23 02:50:22.832590,0 days 00:01:20.028873,0.75,0.018189663208237537,COMPLETE
21,0.95,2025-05-23 03:06:53.928356,2025-05-23 03:08:32.960346,0 days 00:01:39.031990,0.4,0.9684159704495211,COMPLETE
51,0.95,2025-05-23 03:50:38.366027,2025-05-23 03:51:55.618829,0 days 00:01:17.252802,0.4,0.5632413164017754,COMPLETE
19,0.949673202614379,2025-05-23 03:04:05.742495,2025-05-23 03:05:41.411959,0 days 00:01:35.669464,0.5,0.10491052246542484,COMPLETE
26,0.949673202614379,2025-05-23 03:14:47.604495,2025-05-23 03:16:27.446734,0 days 00:01:39.842239,0.75,0.001517132380573609,COMPLETE
41,0.949673202614379,2025-05-23 03:37:42.211447,2025-05-23 03:39:08.704858,0 days 00:01:26.493411,0.4,0.5394662409007535,COMPLETE
87,0.949673202614379,2025-05-23 04:38:45.816262,2025-05-23 04:40:15.595249,0 days 00:01:29.778987,0.30000000000000004,0.03066831790429346,COMPLETE
79,0.949673202614379,2025-05-23 04:27:06.930478,2025-05-23 04:28:34.441994,0 days 00:01:27.511516,0.5,0.005746444212642326,COMPLETE
92,0.949673202614379,2025-05-23 04:45:31.088911,2025-05-23 04:46:55.891356,0 days 00:01:24.802445,0.30000000000000004,0.42901790536975515,COMPLETE
91,0.9490196078431372,2025-05-23 04:44:04.343600,2025-05-23 04:45:31.049755,0 days 00:01:26.706155,0.35,0.18277044601951503,COMPLETE
99,0.9486928104575163,2025-05-23 04:54:54.805292,2025-05-23 04:56:35.016752,0 days 00:01:40.211460,0.6,0.7444346578471464,COMPLETE
33,0.9486928104575163,2025-05-23 03:25:56.194621,2025-05-23 03:27:27.068441,0 days 00:01:30.873820,0.85,0.41112219631812597,COMPLETE
76,0.9483660130718954,2025-05-23 04:23:10.405837,2025-05-23 04:24:41.671331,0 days 00:01:31.265494,0.35,0.0014333694582158026,COMPLETE
70,0.9483660130718954,2025-05-23 04:15:11.423938,2025-05-23 04:16:39.948304,0 days 00:01:28.524366,0.85,0.021569880660260995,COMPLETE
17,0.9480392156862745,2025-05-23 03:00:36.218814,2025-05-23 03:02:20.969804,0 days 00:01:44.750990,0.25,0.0028839473472649937,COMPLETE
68,0.9480392156862745,2025-05-23 04:12:22.466440,2025-05-23 04:13:50.963830,0 days 00:01:28.497390,0.6,0.012596953142092285,COMPLETE
81,0.9477124183006536,2025-05-23 04:30:09.190696,2025-05-23 04:31:42.964231,0 days 00:01:33.773535,0.4,0.6322888507235177,COMPLETE
30,0.9473856209150326,2025-05-23 03:21:01.421836,2025-05-23 03:22:44.603134,0 days 00:01:43.181298,0.6,0.06154797074456,COMPLETE
35,0.9473856209150326,2025-05-23 03:29:14.726056,2025-05-23 03:30:53.587589,0 days 00:01:38.861533,0.85,0.007798285356680297,COMPLETE
44,0.9470588235294117,2025-05-23 03:41:39.115100,2025-05-23 03:42:57.347475,0 days 00:01:18.232375,0.35,0.20565674884837779,COMPLETE
50,0.9470588235294117,2025-05-23 03:49:22.629779,2025-05-23 03:50:38.325568,0 days 00:01:15.695789,0.30000000000000004,0.07568218402259745,COMPLETE
83,0.9467320261437908,2025-05-23 04:33:04.672061,2025-05-23 04:34:32.489577,0 days 00:01:27.817516,0.25,0.3426019949430069,COMPLETE
46,0.9467320261437908,2025-05-23 03:44:13.967224,2025-05-23 03:45:40.823572,0 days 00:01:26.856348,0.6,4.4228339036408356e-06,COMPLETE
34,0.9467320261437908,2025-05-23 03:27:27.112723,2025-05-23 03:29:14.683694,0 days 00:01:47.570971,0.7000000000000001,0.12834148202099352,COMPLETE
94,0.9464052287581699,2025-05-23 04:48:02.415892,2025-05-23 04:49:23.139394,0 days 00:01:20.723502,0.2,0.14167269750644,COMPLETE
80,0.9464052287581699,2025-05-23 04:28:34.483884,2025-05-23 04:30:09.146054,0 days 00:01:34.662170,0.2,0.13597487821871748,COMPLETE
62,0.9464052287581699,2025-05-23 04:04:19.968464,2025-05-23 04:05:31.638218,0 days 00:01:11.669754,0.4,0.339848203668837,COMPLETE
45,0.946078431372549,2025-05-23 03:42:57.387073,2025-05-23 03:44:13.928938,0 days 00:01:16.541865,0.7000000000000001,0.21786134256571363,COMPLETE
64,0.9457516339869281,2025-05-23 04:06:56.875645,2025-05-23 04:08:23.932750,0 days 00:01:27.057105,0.6,6.0749401574819436e-05,COMPLETE
42,0.9454248366013072,2025-05-23 03:39:08.744120,2025-05-23 03:40:34.985151,0 days 00:01:26.241031,0.15000000000000002,0.8099552375287518,COMPLETE
2,0.9454248366013072,2025-05-23 02:40:36.008620,2025-05-23 02:41:56.844537,0 days 00:01:20.835917,0.15000000000000002,0.16273168795473336,COMPLETE
73,0.9450980392156862,2025-05-23 04:19:16.057630,2025-05-23 04:20:35.317335,0 days 00:01:19.259705,0.8,0.48415095111750656,COMPLETE
24,0.9447712418300653,2025-05-23 03:11:36.401920,2025-05-23 03:13:11.571632,0 days 00:01:35.169712,0.1,0.005575537860581191,COMPLETE
32,0.9437908496732026,2025-05-23 03:24:18.710784,2025-05-23 03:25:56.146531,0 days 00:01:37.435747,0.75,0.022722286284949333,COMPLETE
96,0.9437908496732026,2025-05-23 04:50:32.624157,2025-05-23 04:52:09.904072,0 days 00:01:37.279915,0.35,1.0188629659235858e-06,COMPLETE
23,0.9434640522875817,2025-05-23 03:09:55.224879,2025-05-23 03:11:36.355927,0 days 00:01:41.131048,0.9,0.045394253921965916,COMPLETE
49,0.9434640522875817,2025-05-23 03:48:02.810570,2025-05-23 03:49:22.591910,0 days 00:01:19.781340,0.15000000000000002,0.02413812416842574,COMPLETE
90,0.9431372549019608,2025-05-23 04:42:44.477864,2025-05-23 04:44:04.303245,0 days 00:01:19.825381,0.5,0.08356172202556383,COMPLETE
11,0.9405228758169935,2025-05-23 02:51:50.798908,2025-05-23 02:53:06.897812,0 days 00:01:16.098904,0.1,0.5194126669652019,COMPLETE
39,0.9356209150326797,2025-05-23 03:34:58.139869,2025-05-23 03:36:24.681738,0 days 00:01:26.541869,0.65,0.09773803006849258,COMPLETE
84,0.9356209150326797,2025-05-23 04:34:32.530015,2025-05-23 04:35:49.369691,0 days 00:01:16.839676,0.45000000000000007,0.23870367303322348,COMPLETE
27,0.934640522875817,2025-05-23 03:16:27.489532,2025-05-23 03:18:03.735428,0 days 00:01:36.245896,0.4,0.2494487022992437,COMPLETE
53,0.9343137254901961,2025-05-23 03:53:00.102341,2025-05-23 03:54:03.608110,0 days 00:01:03.505769,0.55,0.17300768248336587,COMPLETE
0,0.9343137254901961,2025-05-23 02:38:09.640855,2025-05-23 02:39:19.280299,0 days 00:01:09.639444,0.25,0.02743386000435056,COMPLETE
72,0.9339869281045752,2025-05-23 04:17:58.671924,2025-05-23 04:19:16.017674,0 days 00:01:17.345750,0.45000000000000007,0.28435441006392587,COMPLETE
54,0.9336601307189543,2025-05-23 03:54:03.648543,2025-05-23 03:55:12.396690,0 days 00:01:08.748147,0.45000000000000007,0.9965471020895429,COMPLETE
69,0.9336601307189543,2025-05-23 04:13:51.004375,2025-05-23 04:15:11.385618,0 days 00:01:20.381243,0.5,0.036249450954813814,COMPLETE
28,0.9333333333333333,2025-05-23 03:18:03.778918,2025-05-23 03:19:35.949606,0 days 00:01:32.170688,0.30000000000000004,0.01211970097952356,COMPLETE
22,0.9330065359477124,2025-05-23 03:08:33.007999,2025-05-23 03:09:55.179893,0 days 00:01:22.171894,0.2,0.17548376831139162,COMPLETE
57,0.9323529411764706,2025-05-23 03:58:00.476538,2025-05-23 03:59:21.476009,0 days 00:01:20.999471,0.2,0.04929345101882387,COMPLETE
55,0.9323529411764706,2025-05-23 03:55:12.440576,2025-05-23 03:56:27.754186,0 days 00:01:15.313610,0.1,0.2846870987702499,COMPLETE
5,0.9323529411764706,2025-05-23 02:44:21.941403,2025-05-23 02:45:35.787062,0 days 00:01:13.845659,0.85,0.0005873079220616697,COMPLETE
4,0.9323529411764706,2025-05-23 02:43:11.240150,2025-05-23 02:44:21.898323,0 days 00:01:10.658173,0.7000000000000001,3.992922964701717e-06,COMPLETE
61,0.9323529411764706,2025-05-23 04:02:59.067582,2025-05-23 04:04:19.928101,0 days 00:01:20.860519,0.4,0.5879553187862033,COMPLETE
1,0.9320261437908497,2025-05-23 02:39:19.321215,2025-05-23 02:40:35.969729,0 days 00:01:16.648514,0.45000000000000007,2.324662780783307e-06,COMPLETE
52,0.9320261437908497,2025-05-23 03:51:55.658917,2025-05-23 03:53:00.062794,0 days 00:01:04.403877,0.45000000000000007,0.8293517151323047,COMPLETE
40,0.9320261437908497,2025-05-23 03:36:24.724157,2025-05-23 03:37:42.169182,0 days 00:01:17.445025,0.45000000000000007,0.0002640184210340026,COMPLETE
3,0.9320261437908497,2025-05-23 02:41:56.886772,2025-05-23 02:43:11.199204,0 days 00:01:14.312432,0.65,2.112965218613901e-05,COMPLETE
58,0.9320261437908497,2025-05-23 03:59:21.516893,2025-05-23 04:00:33.340929,0 days 00:01:11.824036,0.5,0.11088432857292413,COMPLETE
89,0.9313725490196079,2025-05-23 04:41:27.942440,2025-05-23 04:42:44.435955,0 days 00:01:16.493515,0.15000000000000002,0.016684408082536902,COMPLETE
25,0.9313725490196079,2025-05-23 03:13:11.620345,2025-05-23 03:14:47.559126,0 days 00:01:35.938781,0.55,0.31071580294627826,COMPLETE
14,0.9313725490196079,2025-05-23 02:56:32.400397,2025-05-23 02:57:58.124100,0 days 00:01:25.723703,0.9,0.7212851260690154,COMPLETE
10,0.931045751633987,2025-05-23 02:50:22.874733,2025-05-23 02:51:50.759970,0 days 00:01:27.885237,0.45000000000000007,0.01130767065669934,COMPLETE
