number,value,datetime_start,datetime_complete,duration,params_alpha,params_beta,state
60,0.8333333333333334,2025-05-22 05:32:52.746238,2025-05-22 05:33:23.245549,0 days 00:00:30.499311,0.65,0.864715080511278,COMPLETE
73,0.8326666666666666,2025-05-22 05:40:21.119156,2025-05-22 05:40:55.551584,0 days 00:00:34.432428,0.75,0.41285879065276154,COMPLETE
58,0.8303333333333333,2025-05-22 05:31:44.683223,2025-05-22 05:32:22.325078,0 days 00:00:37.641855,0.6,0.9533369507874969,COMPLETE
63,0.8303333333333333,2025-05-22 05:34:31.121931,2025-05-22 05:35:02.434978,0 days 00:00:31.313047,0.7000000000000001,0.987051761933072,COMPLETE
36,0.8300000000000001,2025-05-22 05:19:21.143209,2025-05-22 05:19:51.862720,0 days 00:00:30.719511,0.55,0.5637880471025051,COMPLETE
95,0.8293333333333334,2025-05-22 05:52:41.995184,2025-05-22 05:53:17.018433,0 days 00:00:35.023249,0.6,0.549812221335604,COMPLETE
86,0.8290000000000001,2025-05-22 05:47:43.481745,2025-05-22 05:48:18.022642,0 days 00:00:34.540897,0.85,0.6769417857402894,COMPLETE
94,0.8289999999999998,2025-05-22 05:52:11.849898,2025-05-22 05:52:41.956474,0 days 00:00:30.106576,0.6,0.5029876641294962,COMPLETE
75,0.8286666666666666,2025-05-22 05:41:29.169694,2025-05-22 05:42:02.982570,0 days 00:00:33.812876,0.65,0.2756998243080603,COMPLETE
67,0.8283333333333333,2025-05-22 05:36:44.334597,2025-05-22 05:37:21.689512,0 days 00:00:37.354915,0.7000000000000001,0.6539204772685141,COMPLETE
47,0.8283333333333333,2025-05-22 05:25:23.637802,2025-05-22 05:26:01.036462,0 days 00:00:37.398660,0.4,0.5259899574869091,COMPLETE
72,0.828,2025-05-22 05:39:44.245475,2025-05-22 05:40:21.077384,0 days 00:00:36.831909,0.7000000000000001,0.973007709549777,COMPLETE
65,0.828,2025-05-22 05:35:40.065420,2025-05-22 05:36:14.082848,0 days 00:00:34.017428,0.7000000000000001,0.40553568396508805,COMPLETE
13,0.8273333333333333,2025-05-22 05:06:36.329035,2025-05-22 05:07:12.040044,0 days 00:00:35.711009,0.30000000000000004,0.919388430613295,COMPLETE
81,0.8273333333333333,2025-05-22 05:44:58.495424,2025-05-22 05:45:29.510911,0 days 00:00:31.015487,0.65,0.4109842716360181,COMPLETE
42,0.827,2025-05-22 05:22:34.232211,2025-05-22 05:23:04.478869,0 days 00:00:30.246658,0.45000000000000007,0.03604441098039477,COMPLETE
57,0.8263333333333333,2025-05-22 05:31:07.353095,2025-05-22 05:31:44.643000,0 days 00:00:37.289905,0.6,0.99805034403587,COMPLETE
71,0.826,2025-05-22 05:39:07.710764,2025-05-22 05:39:44.206231,0 days 00:00:36.495467,0.7000000000000001,0.7108358769873342,COMPLETE
41,0.8256666666666667,2025-05-22 05:22:00.374244,2025-05-22 05:22:34.192937,0 days 00:00:33.818693,0.45000000000000007,0.464864472858621,COMPLETE
51,0.8253333333333334,2025-05-22 05:27:36.050938,2025-05-22 05:28:10.192988,0 days 00:00:34.142050,0.35,0.6386811202427902,COMPLETE
56,0.8253333333333334,2025-05-22 05:30:26.243404,2025-05-22 05:31:07.314155,0 days 00:00:41.070751,0.5,0.6245991679340672,COMPLETE
79,0.8253333333333334,2025-05-22 05:43:43.638185,2025-05-22 05:44:20.640758,0 days 00:00:37.002573,0.6,0.5317675151913951,COMPLETE
11,0.8250000000000001,2025-05-22 05:05:31.062362,2025-05-22 05:06:05.085035,0 days 00:00:34.022673,0.35,0.898301804665503,COMPLETE
44,0.8249999999999998,2025-05-22 05:23:34.994698,2025-05-22 05:24:12.407786,0 days 00:00:37.413088,0.6,0.12766997011930772,COMPLETE
17,0.8246666666666668,2025-05-22 05:08:46.410444,2025-05-22 05:09:16.820780,0 days 00:00:30.410336,0.9,2.6888732897087194e-05,COMPLETE
90,0.8246666666666665,2025-05-22 05:49:55.918573,2025-05-22 05:50:29.925406,0 days 00:00:34.006833,0.8,0.997904986411251,COMPLETE
97,0.8246666666666665,2025-05-22 05:53:51.276683,2025-05-22 05:54:21.598712,0 days 00:00:30.322029,0.6,0.09756324174680087,COMPLETE
59,0.8246666666666665,2025-05-22 05:32:22.366975,2025-05-22 05:32:52.703773,0 days 00:00:30.336798,0.6,0.24872392678072117,COMPLETE
